year,month,dom,hour,rf_,RH1000,RH925,RH850,RH700,RH500,RH400,RH300,RH250,RH150
2017,10,24,20,0.0,57.0,78.4,79.2,71.2,27.4,3.4,11.6,5.6,6.3
2017,10,25,8,0.0,74.1,96.8,47.5,76.7,32.2,4.8,9.1,8.0,15.5
2017,10,25,20,0.0,64.6,73.1,62.6,81.5,27.4,5.9,4.5,7.1,32.9
2017,10,26,8,0.0,76.5,63.5,44.2,66.4,38.0,5.2,4.9,10.2,13.4
2017,10,26,20,0.0,64.8,63.9,75.3,57.7,10.1,4.3,5.0,7.0,24.2
2017,10,27,8,0.0,46.7,48.8,58.8,72.9,5.7,10.0,6.4,8.1,51.6
2017,10,27,20,0.0,57.4,56.2,55.0,49.4,4.7,1.4,4.5,9.2,43.6
2017,10,28,8,0.0,49.8,45.5,77.2,6.5,1.7,2.5,3.4,5.5,24.0
2017,10,28,20,0.0,44.4,59.8,58.4,13.3,1.8,2.2,2.1,2.8,18.0
2017,10,29,8,0.0,49.4,59.3,72.2,13.1,2.1,2.0,3.3,4.6,50.2
2017,10,29,20,0.0,44.1,59.7,83.0,15.0,2.9,1.9,2.5,5.4,43.7
2017,10,30,8,0.0,48.8,54.9,32.1,73.9,3.1,1.9,2.9,5.3,65.3
2017,10,30,20,0.0,49.7,59.1,76.2,70.2,2.3,1.7,2.8,6.0,51.5
2017,10,31,8,0.0,55.5,62.6,50.8,4.2,1.6,3.0,4.3,6.9,43.2
2017,10,31,20,0.0,60.3,63.1,85.8,3.5,16.5,32.0,2.6,23.9,20.6
2017,11,1,8,0.0,68.3,67.5,12.1,60.9,16.4,3.0,9.9,8.9,20.3
2017,11,1,20,0.0,64.5,80.8,4.1,65.5,53.5,1.5,3.5,26.8,15.1
2017,11,2,8,0.0,60.4,63.6,51.5,14.1,9.8,8.1,19.7,29.7,8.1
2017,11,2,20,0.0,60.9,59.9,44.9,87.8,11.9,8.1,19.5,11.4,17.4
2017,11,3,8,0.0,43.5,48.9,27.4,89.6,11.8,11.9,6.9,11.3,42.8
2017,11,3,20,0.0,81.2,76.5,54.8,36.6,75.6,16.7,11.0,12.6,20.4
2017,11,4,8,0.0,46.3,45.3,30.7,57.0,96.2,21.9,12.3,73.6,20.3
2017,11,4,20,0.0,41.1,55.5,67.1,100.0,74.1,81.7,19.7,42.4,20.4
2017,11,5,8,0.0,59.7,67.3,42.1,49.3,75.6,74.4,72.8,42.3,23.7
2017,11,5,20,0.0,60.6,67.7,91.3,100.0,81.8,35.2,45.8,21.3,27.5
2017,11,6,8,0.0,64.2,80.2,89.2,100.0,53.4,42.1,55.9,38.0,17.5
2017,11,6,20,0.0,69.0,94.4,99.4,100.0,79.4,35.3,46.1,75.4,23.9
2017,11,7,8,0.0,68.8,68.2,100.0,96.0,96.9,46.0,75.8,42.3,20.5
2017,11,7,20,0.0,76.6,94.5,99.4,81.0,38.4,29.2,50.5,72.3,20.4
2017,11,8,8,0.0,76.7,98.8,87.4,73.5,45.5,69.5,24.5,24.0,17.5
2017,11,8,20,0.0,87.5,98.8,97.5,72.5,49.1,34.9,14.2,37.7,9.5
2017,11,9,8,0.0,68.8,85.8,83.4,66.2,62.3,21.9,33.6,16.6,13.0
2017,11,9,20,0.0,78.7,68.6,87.4,79.8,11.0,54.6,27.3,21.1,13.2
2017,11,10,8,0.0,75.2,83.7,84.1,16.0,20.8,41.6,15.7,29.9,15.1
2017,11,10,20,0.0,78.3,74.1,74.9,23.1,19.1,20.2,10.0,10.2,20.4
2017,11,11,8,0.0,76.9,80.3,77.8,53.1,35.3,20.2,7.9,10.1,12.9
2017,11,11,20,0.0,80.2,100.0,80.8,100.0,45.4,12.3,8.9,7.1,11.0
2017,11,12,8,0.0,77.0,79.0,76.7,100.0,41.6,22.0,8.9,8.0,15.0
2017,11,12,20,0.0,92.3,91.5,97.5,95.4,49.1,19.9,8.9,9.1,50.2
2017,11,13,8,0.0,81.0,93.9,92.1,85.5,49.0,68.7,10.1,11.5,31.8
2017,11,13,20,0.0,91.7,95.1,95.6,98.0,24.9,65.3,11.3,7.0,27.7
2017,11,14,8,0.0,92.3,87.6,99.4,61.7,57.7,65.4,24.1,11.5,27.3
2017,11,14,20,0.0,85.2,92.7,91.4,78.8,67.7,35.1,7.1,11.6,23.4
2017,11,15,8,0.0,92.4,100.0,100.0,83.8,6.0,14.5,9.0,14.6,56.2
2017,11,15,20,0.0,83.1,79.7,92.0,93.4,5.5,2.3,22.1,11.6,23.2
2017,11,16,8,0.0,80.5,93.2,78.2,49.7,5.0,46.0,10.0,13.0,56.0
2017,11,16,20,0.0,85.8,94.5,93.7,71.2,41.9,24.4,14.3,4.7,27.3
2017,11,17,8,0.0,86.3,99.4,88.5,71.1,21.3,19.6,8.1,4.8,17.2
2017,11,17,20,0.0,87.5,83.5,75.9,54.0,25.5,10.2,6.3,8.8,20.1
2017,11,18,8,0.0,84.9,78.0,83.1,57.6,17.6,18.4,11.4,10.0,23.7
2017,11,18,20,0.2,64.8,89.2,99.4,100.0,29.9,6.7,22.1,7.8,56.5
2017,11,19,8,0.0,81.7,100.0,100.0,85.5,35.3,21.9,7.7,65.8,42.6
2017,11,19,20,0.0,78.6,100.0,96.8,89.6,35.5,13.4,86.6,21.1,15.2
2017,11,20,8,0.0,82.0,100.0,76.7,81.4,35.0,9.0,61.3,52.7,15.1
2017,11,20,20,0.0,73.3,97.4,88.9,86.5,79.9,14.9,15.7,47.3,23.9
2017,11,21,8,0.0,79.7,99.3,74.2,95.3,29.6,26.4,45.7,21.2,9.5
2017,11,21,20,0.0,68.2,94.3,87.9,85.4,44.8,13.1,12.8,16.7,6.9
2017,11,22,8,0.0,72.4,77.9,93.1,76.9,15.8,3.7,7.9,26.5,12.9
2017,11,22,20,0.0,63.7,77.6,82.9,73.6,4.7,4.0,17.6,42.0,23.9
2017,11,23,8,0.0,62.8,100.0,83.8,77.8,19.0,65.5,36.9,33.2,14.8
2017,11,23,20,0.0,51.7,71.4,57.8,82.2,49.1,19.9,30.2,23.5,15.0
2017,11,24,8,0.0,58.7,66.8,100.0,83.5,57.8,49.7,74.6,29.9,8.0
2017,11,24,20,0.0,63.1,76.4,77.8,89.5,83.7,68.1,19.7,26.9,42.9
2017,11,25,8,0.0,72.1,90.7,98.7,92.6,85.6,73.2,24.3,11.5,3.0
2017,11,25,20,0.0,67.7,100.0,99.3,70.7,93.9,37.9,21.7,6.1,23.8
2017,11,26,8,0.0,73.3,83.1,79.4,97.9,98.4,41.3,2.9,4.6,6.8
2017,11,26,20,0.0,64.2,76.4,62.8,74.8,15.2,1.8,2.2,5.4,14.9
2017,11,27,8,0.0,77.4,93.7,72.4,93.4,12.4,1.8,3.9,10.1,31.9
2017,11,27,20,0.0,83.8,96.8,100.0,86.6,44.4,3.0,8.9,13.1,27.7
2017,11,28,8,0.0,74.9,68.4,86.2,61.5,34.5,4.6,7.1,16.6,23.9
2017,11,28,20,0.0,81.0,79.7,76.7,49.8,48.8,12.1,19.9,26.7,54.9
2017,11,29,8,0.0,86.2,73.3,72.3,23.5,57.5,8.3,3.8,68.1,27.6
2017,11,29,20,0.0,78.8,92.8,76.7,29.3,79.8,3.4,4.2,52.7,6.8
2017,11,30,8,0.1,96.4,100.0,79.0,27.0,41.6,3.8,15.3,26.5,8.0
2017,11,30,20,0.0,90.6,96.9,73.5,42.5,9.8,3.8,55.3,13.2,6.0
2017,12,1,8,0.0,72.6,96.8,81.6,21.2,6.1,3.8,15.5,9.0,9.4
2017,12,1,20,0.0,64.1,100.0,67.2,84.6,41.0,20.2,10.2,6.2,37.2
2017,12,2,8,0.0,72.2,84.2,51.3,95.9,4.8,9.7,6.2,21.5,51.7
2017,12,2,20,0.0,73.3,89.5,33.7,88.3,2.6,1.8,1.8,24.0,23.9
2017,12,3,8,0.0,72.5,89.5,36.1,100.0,2.9,2.0,2.5,4.7,20.2
2017,12,3,20,0.0,68.4,82.9,39.0,70.0,2.3,1.3,3.9,20.9,20.3
2017,12,4,8,0.0,73.4,96.2,47.2,81.1,2.7,11.2,5.0,7.8,27.5
2017,12,4,20,0.0,59.8,79.4,50.5,59.8,1.9,13.8,17.4,12.9,27.1
2017,12,5,8,0.0,67.6,93.6,94.7,69.0,9.6,22.1,12.7,23.4,27.4
2017,12,5,20,0.0,67.7,89.9,91.4,69.1,2.1,24.4,12.5,14.7,27.5
2017,12,6,8,0.0,75.1,96.1,78.0,72.0,3.4,10.0,10.0,11.5,32.0
2017,12,6,20,0.0,67.9,67.0,61.7,15.8,4.7,6.7,6.2,8.9,9.6
2017,12,7,8,0.0,63.3,73.5,65.9,100.0,4.6,1.9,10.1,12.9,20.4
2017,12,7,20,0.0,56.0,62.7,66.0,70.9,3.4,10.3,9.0,20.9,31.7
2017,12,8,8,0.0,44.5,61.4,53.4,59.5,3.1,7.5,12.7,16.7,27.5
2017,12,8,20,0.0,27.1,37.4,70.1,59.5,26.0,3.2,12.8,26.5,10.9
2017,12,9,8,0.0,46.8,81.4,36.3,86.0,49.9,2.8,11.5,33.3,27.5
2017,12,9,20,0.0,54.9,75.5,50.2,69.6,58.3,32.5,3.5,14.8,51.4
2017,12,10,8,0.0,58.8,27.8,66.6,6.5,32.0,55.0,6.6,11.6,51.1
2017,12,10,20,0.0,39.8,41.2,73.8,9.6,2.3,54.4,12.4,14.8,20.5
2017,12,11,8,0.0,44.9,50.2,53.5,11.9,48.8,2.1,5.4,3.8,15.3
2017,12,11,20,0.0,67.9,66.7,57.6,100.0,45.1,2.3,1.8,3.2,15.3
2017,12,12,8,0.0,63.2,75.8,50.2,76.4,2.0,1.7,1.8,2.1,8.5
2017,12,12,20,0.0,72.4,80.6,66.7,79.2,2.9,8.6,1.7,3.2,8.3
2017,12,13,8,0.0,79.3,78.2,94.9,71.0,4.9,7.0,2.6,3.1,11.3
2017,12,13,20,0.0,81.0,100.0,96.1,79.2,5.0,2.0,2.3,3.2,11.2
2017,12,14,8,0.0,78.9,90.6,98.0,65.1,2.0,2.8,4.8,3.2,17.7
2017,12,14,20,0.0,79.5,88.9,97.4,61.0,1.3,6.7,4.2,3.2,13.0
2017,12,15,8,0.0,81.5,93.1,86.4,60.7,2.1,6.7,6.8,7.6,32.3
2017,12,15,20,0.0,86.4,95.6,76.2,65.1,1.5,5.9,3.4,5.5,54.3
2017,12,16,8,0.0,76.3,88.2,88.1,79.4,1.5,4.3,9.6,11.4,56.4
2017,12,16,20,0.0,57.9,75.1,65.9,76.8,4.7,3.9,6.8,7.0,32.0
2017,12,17,8,0.0,66.1,92.6,100.0,16.9,1.4,8.9,8.6,8.9,50.9
2017,12,17,20,0.0,61.6,75.6,91.9,8.6,8.0,1.9,8.7,16.5,20.3
2017,12,18,8,0.0,61.3,49.3,76.9,9.8,5.9,2.6,4.6,7.5,20.2
2017,12,18,20,0.0,43.9,49.1,65.2,8.4,2.6,2.3,5.3,18.7,20.2
2017,12,19,8,0.0,39.6,61.4,56.1,1.9,3.5,2.3,18.9,18.6,12.8
2017,12,19,20,0.0,28.5,46.0,49.0,6.3,2.1,14.7,12.0,11.3,20.2
2017,12,20,8,0.0,29.7,29.4,29.9,23.7,2.8,14.3,7.5,8.5,20.4
2017,12,20,20,0.0,23.1,25.8,1.9,55.6,8.4,21.6,29.1,32.5,20.2
2017,12,21,8,0.0,27.8,23.1,2.4,92.6,15.8,10.6,18.7,8.6,23.4
2017,12,21,20,0.0,71.9,61.5,3.0,87.6,11.2,10.8,6.7,8.6,17.7
2017,12,22,8,0.0,47.4,19.0,4.0,73.5,19.2,5.2,9.3,9.6,13.2
2017,12,22,20,0.0,63.2,76.3,57.6,65.6,10.1,7.2,8.3,9.8,20.7
2017,12,23,8,0.0,67.7,92.5,100.0,76.6,10.1,5.8,10.5,5.2,31.8
2017,12,23,20,0.0,68.2,77.2,93.6,12.2,4.5,4.1,5.9,8.7,42.5
2017,12,24,8,0.0,59.7,63.4,58.1,15.4,11.9,5.1,8.5,8.7,23.6
2017,12,24,20,0.0,26.4,33.3,53.6,13.8,13.4,9.0,9.4,4.7,36.8
2017,12,25,8,0.0,26.8,32.7,46.7,2.7,10.1,4.2,18.5,8.8,43.0
2017,12,25,20,0.0,72.1,37.7,66.8,1.9,6.8,2.7,5.4,33.3,42.9
2017,12,26,8,0.0,67.3,30.3,74.1,18.7,2.1,45.7,27.0,68.0,27.5
2017,12,26,20,0.0,77.1,47.6,71.5,4.5,32.2,65.5,45.5,10.1,57.0
2017,12,27,8,0.0,79.5,71.3,66.5,72.8,49.1,10.8,12.1,29.9,17.5
2017,12,27,20,0.0,78.7,41.2,89.9,96.6,17.2,19.9,26.9,11.6,17.5
2017,12,28,8,0.0,74.2,67.1,88.6,84.0,68.6,71.0,9.8,26.2,11.0
2017,12,28,20,0.0,80.4,81.8,89.3,76.7,84.3,41.4,2.5,10.1,13.0
2017,12,29,8,0.0,72.5,76.2,86.9,77.9,3.9,3.7,2.0,4.6,20.6
2017,12,29,20,0.0,85.8,92.4,50.7,36.4,2.9,4.2,5.3,6.7,11.2
2017,12,30,8,0.0,73.8,83.2,53.9,52.5,2.2,1.8,10.6,6.7,9.7
2017,12,30,20,0.0,75.0,75.5,79.3,82.1,3.5,4.0,10.8,12.6,23.6
2017,12,31,8,0.0,54.7,71.3,86.0,82.3,2.7,3.2,6.9,14.0,31.7
2017,12,31,20,0.0,63.3,71.3,72.0,29.9,1.4,1.1,15.4,20.5,23.5
2018,1,1,8,0.0,81.7,95.4,100.0,7.3,4.1,2.9,5.2,14.4,23.5
2018,1,1,20,0.0,80.7,83.4,72.4,73.8,17.3,1.9,13.8,26.3,27.2
2018,1,2,8,0.0,78.6,74.8,96.7,29.2,15.8,13.6,12.6,26.5,23.2
2018,1,2,20,0.0,81.5,74.8,90.0,18.2,13.6,46.1,14.1,16.6,50.7
2018,1,3,8,0.0,73.5,59.0,71.6,15.3,24.9,34.7,29.9,26.7,56.0
2018,1,3,20,0.0,80.0,72.0,58.2,12.4,13.3,45.7,19.4,47.4,20.1
2018,1,4,8,0.0,80.0,80.1,81.3,61.5,100.0,98.3,36.8,16.6,31.7
2018,1,4,20,0.0,88.0,92.0,99.3,53.2,75.1,95.1,17.5,12.9,36.6
2018,1,5,8,0.0,83.2,100.0,82.1,83.6,76.5,26.6,21.5,26.3,61.8
2018,1,5,20,0.0,93.2,100.0,100.0,98.0,83.5,26.4,13.8,7.0,31.7
2018,1,6,8,0.5,92.5,98.1,100.0,93.4,91.7,41.7,11.1,52.2,10.9
2018,1,6,20,0.1,93.8,100.0,100.0,100.0,91.2,70.6,26.7,18.6,9.3
2018,1,7,8,2.6,89.7,96.2,100.0,84.3,62.3,34.3,49.3,5.1,8.2
2018,1,7,20,0.0,90.3,100.0,88.5,78.6,48.6,5.6,7.3,6.1,12.8
2018,1,8,8,0.0,98.7,100.0,100.0,79.2,24.8,6.8,6.7,6.7,10.9
2018,1,8,20,1.0,84.4,92.9,99.4,99.3,6.2,6.8,6.0,7.5,17.5
2018,1,9,8,0.0,70.5,48.7,99.3,91.4,12.0,3.0,6.7,8.4,13.1
2018,1,9,20,0.0,61.3,61.1,88.3,100.0,2.1,1.9,3.6,6.4,20.2
2018,1,10,8,0.0,31.8,12.9,19.5,70.6,3.1,1.5,7.4,6.7,19.8
2018,1,10,20,0.0,26.1,16.8,13.7,92.4,2.8,3.6,2.9,6.5,10.9
2018,1,11,8,0.0,29.7,22.6,23.7,59.2,3.4,8.2,3.6,5.8,12.6
2018,1,11,20,0.0,24.3,29.1,11.0,54.1,5.2,9.3,4.3,6.7,7.9
2018,1,12,8,0.0,25.0,18.7,3.4,68.4,8.8,2.0,5.2,2.7,12.5
2018,1,12,20,0.0,43.6,48.6,6.0,54.2,8.3,9.0,2.9,3.1,14.8
2018,1,13,8,0.0,71.0,41.6,8.0,58.9,5.7,15.4,4.1,3.4,15.0
2018,1,13,20,0.0,66.6,89.4,8.2,59.2,4.4,7.0,2.5,3.5,12.7
2018,1,14,8,0.0,57.8,36.6,14.9,64.3,2.6,2.7,5.4,5.1,10.9
2018,1,14,20,0.0,67.0,32.2,18.2,64.2,5.5,1.2,2.6,3.5,6.9
2018,1,15,8,0.0,76.6,40.4,21.4,69.1,6.5,2.0,4.8,14.5,27.4
2018,1,15,20,0.0,73.9,54.2,27.6,39.4,6.3,2.2,5.0,8.9,42.5
2018,1,16,8,0.0,82.2,82.1,95.4,27.2,3.7,2.6,6.9,23.4,27.1
2018,1,16,20,0.0,72.5,58.9,54.1,11.4,3.0,5.3,45.5,33.3,4.3
2018,1,17,8,0.0,63.4,51.4,53.8,7.4,3.3,7.8,5.6,7.8,9.5
2018,1,17,20,0.0,40.2,45.0,54.0,19.9,3.4,32.1,2.7,4.7,12.9
2018,1,18,8,0.0,80.8,78.0,94.8,19.5,5.7,21.4,3.0,4.1,14.7
2018,1,18,20,0.0,86.4,86.3,92.5,37.1,70.0,7.8,3.4,5.3,9.4
2018,1,19,8,0.2,95.0,98.1,100.0,100.0,62.5,3.1,6.9,4.1,12.7
2018,1,19,20,0.0,95.1,79.9,100.0,31.5,17.3,19.9,6.1,6.9,23.7
2018,1,20,8,0.0,88.5,100.0,100.0,25.3,8.0,1.3,1.5,2.4,27.3
2018,1,20,20,0.0,82.5,74.1,90.6,31.9,57.6,1.5,1.5,2.6,10.8
2018,1,21,8,0.0,90.8,88.3,82.6,19.6,82.0,1.5,2.2,9.8,10.8
2018,1,21,20,0.0,79.5,87.4,73.7,39.3,28.8,1.3,3.2,3.0,7.9
2018,1,22,8,0.0,81.6,76.3,76.7,13.8,3.4,1.0,3.2,3.9,11.0
2018,1,22,20,0.0,82.2,92.6,73.6,3.5,1.0,1.1,2.9,4.5,8.0
2018,1,23,8,0.0,89.6,91.9,71.6,69.2,1.0,2.8,3.6,2.7,9.3
2018,1,23,20,0.0,79.9,92.5,58.3,4.3,1.2,3.1,3.7,3.1,6.8
2018,1,24,8,0.0,83.4,80.8,47.0,14.2,1.1,2.4,2.9,5.3,6.8
2018,1,24,20,0.0,81.9,97.4,47.0,3.6,1.1,1.1,2.6,4.1,43.3
2018,1,25,8,0.0,82.7,98.1,66.9,2.5,1.2,1.6,11.1,10.2,36.8
2018,1,25,20,0.0,81.9,81.4,84.8,1.7,13.7,2.1,17.4,16.7,20.4
2018,1,26,8,0.0,92.0,84.9,90.5,2.7,1.7,35.1,17.6,26.5,27.4
2018,1,26,20,0.0,89.5,100.0,77.7,2.7,2.4,24.3,17.6,23.6,17.3
2018,1,27,8,0.0,86.4,100.0,98.7,3.0,4.4,35.1,26.9,18.7,31.7
2018,1,27,20,0.0,82.2,100.0,92.5,65.6,41.4,2.2,26.9,9.0,32.1
2018,1,28,8,0.0,86.8,100.0,80.0,84.5,26.6,2.7,1.5,14.8,49.4
2018,1,28,20,0.0,77.3,100.0,76.4,60.9,2.0,2.7,2.0,9.0,42.9
2018,1,29,8,0.0,70.9,99.3,100.0,64.9,5.1,3.8,2.2,5.4,51.0
2018,1,29,20,0.0,86.5,100.0,100.0,94.4,4.1,3.0,2.8,2.5,12.9
2018,1,30,8,0.1,85.3,100.0,100.0,93.8,3.6,2.7,2.8,3.1,7.9
2018,1,30,20,0.0,86.6,100.0,90.5,71.7,4.3,3.4,4.1,5.3,4.9
2018,1,31,8,1.7,87.8,100.0,100.0,94.4,4.6,3.7,9.4,13.9,8.1
2018,1,31,20,0.0,79.0,73.4,100.0,59.8,8.1,4.6,8.4,8.5,8.1
2018,2,1,8,0.0,60.7,99.3,57.4,64.2,4.5,2.2,5.2,8.4,4.3
2018,2,1,20,0.0,61.8,97.3,100.0,80.3,4.8,5.9,8.2,4.5,9.5
2018,2,2,8,0.0,66.2,94.6,100.0,86.5,14.0,10.3,8.3,5.2,9.8
2018,2,2,20,0.0,61.2,83.0,97.9,100.0,8.5,6.1,8.5,4.0,13.1
2018,2,3,8,0.0,52.5,96.5,97.9,74.4,2.3,3.7,3.7,4.1,23.7
2018,2,3,20,0.0,42.9,35.8,99.3,70.6,7.2,5.1,1.8,4.6,7.3
2018,2,4,8,0.0,49.0,64.9,93.6,71.7,7.1,9.2,4.7,11.0,4.6
2018,2,4,20,0.0,42.5,55.4,91.8,88.2,5.7,4.0,4.1,9.8,3.3
2018,2,5,8,0.0,48.6,89.2,59.8,98.5,10.1,2.5,4.6,8.4,4.4
2018,2,5,20,0.0,39.7,41.1,37.0,47.5,7.4,3.0,16.6,29.5,23.5
2018,2,6,8,0.0,38.9,76.2,43.6,47.1,14.8,13.6,10.8,8.5,36.4
2018,2,6,20,0.0,53.7,42.0,44.3,54.6,10.7,8.0,15.2,16.1,55.8
2018,2,7,8,0.0,66.2,26.6,72.0,71.1,11.8,11.1,20.9,14.1,60.8
2018,2,7,20,0.0,32.6,39.1,60.2,80.9,12.4,14.9,32.4,12.6,71.0
2018,2,8,8,0.0,40.2,65.4,41.7,64.2,10.6,11.2,16.9,20.2,42.1
2018,2,8,20,0.0,79.8,87.9,56.9,64.4,30.0,14.8,19.0,32.6,27.2
2018,2,9,8,0.0,71.6,98.7,79.4,38.5,27.2,5.7,13.3,25.3,17.6
2018,2,9,20,0.0,79.7,100.0,72.6,39.1,27.4,8.5,16.9,51.3,8.5
2018,2,10,8,0.0,82.8,84.4,95.4,60.6,38.0,25.9,10.7,36.7,27.4
2018,2,10,20,0.0,77.3,87.8,66.8,10.1,1.9,31.1,15.1,28.6,42.4
2018,2,11,8,0.0,58.2,83.4,94.8,4.9,6.6,30.9,10.6,15.7,27.6
2018,2,11,20,0.0,58.7,73.9,97.3,30.3,19.3,17.2,16.6,25.4,17.7
2018,2,12,8,0.0,57.4,65.3,81.0,13.5,18.8,37.1,14.7,20.2,20.4
2018,2,12,20,0.0,58.6,46.3,45.8,7.0,20.5,33.9,13.4,18.0,4.4
2018,2,13,8,0.0,71.3,34.5,36.1,11.7,8.1,3.2,10.7,5.9,23.6
2018,2,13,20,0.0,50.8,30.0,46.3,8.6,2.6,3.4,3.9,20.9,61.0
2018,2,14,8,0.0,38.5,95.5,94.7,10.4,3.3,2.7,9.9,11.5,57.5
2018,2,14,20,0.0,55.4,96.8,86.9,12.8,14.5,19.6,19.4,26.4,32.0
2018,2,15,8,0.0,76.9,97.4,75.3,10.1,14.5,17.5,15.2,15.9,20.5
2018,2,15,20,0.0,76.8,85.2,63.0,17.3,4.8,5.3,23.3,41.3,20.7
2018,2,16,8,0.0,88.7,85.6,39.1,24.9,14.1,8.0,32.6,33.0,13.2
2018,2,16,20,0.0,60.5,72.6,71.8,12.9,1.7,8.4,13.6,51.6,63.6
2018,2,17,8,0.0,98.7,87.9,51.2,24.0,1.5,2.7,16.9,20.3,42.3
2018,2,17,20,0.0,86.2,83.4,72.9,41.4,4.4,9.9,23.3,23.0,42.5
2018,2,18,8,0.0,82.3,100.0,100.0,13.5,3.5,14.6,23.2,32.3,36.8
2018,2,18,20,0.0,80.0,100.0,94.9,1.7,3.6,13.1,18.8,51.5,31.7
2018,2,19,8,0.0,76.7,100.0,93.7,4.7,4.8,37.4,28.9,51.6,31.7
2018,2,19,20,0.0,80.4,92.7,96.8,27.2,4.4,25.8,32.5,32.6,31.7
2018,2,20,8,0.0,88.9,93.9,94.9,65.7,44.7,58.8,73.5,78.8,42.7
2018,2,20,20,0.0,93.9,100.0,90.1,34.0,68.0,53.7,12.8,72.2,17.5
2018,2,21,8,0.0,79.0,98.1,98.1,100.0,82.6,6.4,6.3,79.7,20.4
2018,2,21,20,0.0,92.0,100.0,100.0,86.4,7.1,36.7,28.8,13.7,13.2
2018,2,22,8,1.1,96.2,100.0,100.0,82.9,88.7,94.1,79.6,45.9,13.2
2018,2,22,20,0.2,92.4,100.0,100.0,88.8,12.1,79.7,20.3,22.8,13.3
2018,2,23,8,0.0,86.4,94.3,85.9,84.3,13.5,79.6,11.5,8.4,7.3
2018,2,23,20,0.6,87.2,90.1,76.9,79.2,98.4,80.5,36.0,20.5,11.3
2018,2,24,8,0.0,67.6,100.0,93.0,82.2,8.1,58.4,4.1,5.8,9.7
2018,2,24,20,0.0,72.6,93.9,94.3,84.5,11.0,53.8,4.2,5.8,8.3
2018,2,25,8,0.0,90.9,98.7,87.7,79.8,5.4,5.5,4.2,4.5,20.3
2018,2,25,20,0.0,74.8,88.5,90.0,56.2,3.5,4.5,4.7,12.6,27.4
2018,2,26,8,0.0,81.2,100.0,66.9,55.4,7.4,15.7,17.3,16.1,27.1
2018,2,26,20,0.0,81.2,87.7,62.6,64.6,4.5,27.2,4.6,3.5,17.2
2018,2,27,8,0.0,83.8,86.0,91.7,14.9,6.1,36.2,2.8,4.0,9.6
2018,2,27,20,0.0,64.1,100.0,97.4,28.6,40.4,37.2,3.8,4.6,5.9
2018,2,28,8,0.0,83.3,93.9,91.2,81.5,99.2,1.3,4.1,5.2,6.1
2018,2,28,20,0.0,81.4,77.6,81.1,31.4,9.1,1.3,7.6,4.0,12.9
2018,3,1,8,0.0,93.3,83.7,71.9,39.0,0.9,23.7,20.8,4.5,6.9
2018,3,1,20,0.0,88.9,89.2,93.6,45.3,8.4,34.5,4.2,4.0,6.9
2018,3,2,8,0.0,74.2,96.3,93.7,72.9,4.3,54.1,2.5,6.7,32.2
2018,3,2,20,0.0,85.6,89.8,100.0,3.8,14.2,71.8,2.8,8.8,11.2
2018,3,3,8,0.0,96.4,94.5,85.6,81.6,15.7,74.8,3.1,16.4,8.2
2018,3,3,20,0.0,95.2,98.1,73.4,77.3,26.9,97.4,2.2,5.1,9.4
2018,3,4,8,0.0,92.9,95.7,75.8,78.1,93.8,82.6,1.6,2.7,14.9
2018,3,4,20,0.0,95.3,100.0,95.0,75.5,11.3,91.7,2.0,2.7,13.1
2018,3,5,8,0.0,90.2,93.3,52.4,45.5,13.5,3.3,2.9,3.4,9.7
2018,3,5,20,0.0,85.9,88.8,39.4,8.5,4.2,3.1,2.0,2.3,11.3
2018,3,6,8,0.0,94.4,89.3,100.0,15.2,7.6,4.5,6.0,3.5,11.1
2018,3,6,20,0.0,84.1,97.4,95.0,13.1,4.6,4.7,3.3,8.5,9.7
2018,3,7,8,0.0,78.2,76.0,98.1,71.3,90.2,9.3,7.4,8.6,6.0
2018,3,7,20,0.0,88.1,100.0,83.2,100.0,4.6,7.5,7.3,9.6,7.1
2018,3,8,8,8.3,88.8,100.0,100.0,100.0,91.7,6.0,7.3,10.8,11.2
2018,3,8,20,0.0,66.6,66.3,100.0,88.6,96.1,11.9,4.7,5.0,13.0
2018,3,9,8,0.0,66.1,76.6,1.7,23.2,12.6,7.1,2.7,3.0,11.1
2018,3,9,20,0.0,58.6,78.6,1.7,14.8,10.4,1.8,1.8,3.1,13.2
2018,3,10,8,0.0,81.9,46.2,1.7,3.3,36.0,3.0,2.4,3.1,20.3
2018,3,10,20,0.0,59.0,47.1,10.5,21.7,6.7,6.8,2.3,4.6,7.0
2018,3,11,8,0.0,76.8,9.5,9.5,60.2,2.5,6.6,3.4,5.3,5.0
2018,3,11,20,0.0,74.3,87.1,61.6,60.4,3.7,36.6,2.3,3.6,14.9
2018,3,12,8,0.0,72.2,87.1,27.4,82.0,10.3,33.3,3.0,4.6,17.2
2018,3,12,20,0.0,68.1,55.1,32.1,48.8,43.8,2.5,3.8,7.8,15.1
2018,3,13,8,0.0,80.0,67.5,12.7,45.2,16.2,94.9,4.9,5.3,9.4
2018,3,13,20,0.0,76.8,72.7,88.1,41.8,91.6,73.3,6.9,5.2,15.1
2018,3,14,8,0.1,78.7,79.8,83.0,81.4,78.0,88.3,5.4,7.8,11.1
2018,3,14,20,0.0,78.2,93.3,67.2,74.6,93.8,86.3,8.6,3.6,8.2
2018,3,15,8,0.0,86.7,93.3,97.4,64.8,88.6,89.3,73.0,1.9,8.3
